log2FoldChange,baseMean,padj,position,bin,product,gene,domain,phylum,class,order,family,genus,species
0.602255407,50.92341889,0.000290763,NODE_743_length_21931_cov_107.953785_pgaptmp_002051,201005_12_DNA_2_bin.48,tryptophan synthase subunit beta,trpB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.669025508,48.80710445,0.000214676,NODE_305_length_34147_cov_107.178810_pgaptmp_001100,201005_12_DNA_2_bin.48,30S ribosomal protein S14,rpsN,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.393883197,102.383255,0.016518997,NODE_65_length_63003_cov_111.165708_pgaptmp_001908,201005_12_DNA_2_bin.48,superoxide dismutase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.420581648,64.14746704,0.0043302,NODE_5993_length_5751_cov_118.458567_pgaptmp_001746,201005_12_DNA_2_bin.48,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.632480818,41.96438954,0.039653093,NODE_4005_length_7765_cov_107.698962_pgaptmp_001396,201005_12_DNA_2_bin.48,bifunctional oligoribonuclease/PAP phosphatase NrnA,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.532890843,38.92479409,0.011135643,NODE_305_length_34147_cov_107.178810_pgaptmp_001090,201005_12_DNA_2_bin.48,50S ribosomal protein L2,rplB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.6356477,31.09367179,0.039653093,NODE_8237_length_4569_cov_124.447718_pgaptmp_002164,201005_12_DNA_2_bin.48,fasciclin domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.828935253,52.14345632,0.000214676,NODE_1025_length_18288_cov_110.219108_pgaptmp_000022,201005_12_DNA_2_bin.48,30S ribosomal protein S12,rpsL,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.39142029,51.92950889,0.030951045,NODE_305_length_34147_cov_107.178810_pgaptmp_001088,201005_12_DNA_2_bin.48,50S ribosomal protein L4,rplD,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.123893536,26.59960276,0.000397765,NODE_2434_length_10888_cov_126.583772_pgaptmp_000963,201005_12_DNA_2_bin.48,acyl-CoA dehydrogenase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-2.096323497,210.2772568,1.85E-15,NODE_1711_length_13849_cov_126.488111_pgaptmp_000621,201005_12_DNA_2_bin.48,type I glutamate--ammonia ligase,glnA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.419100912,44.96354778,0.037545411,NODE_222_length_39538_cov_105.801307_pgaptmp_000893,201005_12_DNA_2_bin.48,ATP-dependent protease ATPase subunit HslU,hslU,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.766391228,51.54040499,8.82E-09,NODE_2680_length_10254_cov_120.732523_pgaptmp_001022,201005_12_DNA_2_bin.48,ATP-binding protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-1.237500842,56.79397469,3.26E-06,NODE_854_length_20298_cov_98.475028_pgaptmp_002320,201005_12_DNA_2_bin.48,SusD/RagB family nutrient-binding outer membrane lipoprotein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.934774126,38.47443361,0.000304245,NODE_821_length_20741_cov_104.336749_pgaptmp_002148,201005_12_DNA_2_bin.48,deoxyribodipyrimidine photo-lyase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.606947318,51.00598724,0.000314778,NODE_305_length_34147_cov_107.178810_pgaptmp_001106,201005_12_DNA_2_bin.48,preprotein translocase subunit SecY,secY,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.507080185,52.42564886,0.012593206,NODE_1395_length_15432_cov_127.349353_pgaptmp_000336,201005_12_DNA_2_bin.48,30S ribosomal protein S2,rpsB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.505330067,48.06680522,0.000290763,NODE_285_length_35160_cov_121.528842_pgaptmp_001058,201005_12_DNA_2_bin.48,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.755564372,40.46549715,0.005009884,NODE_826_length_20605_cov_114.474891_pgaptmp_002194,201005_12_DNA_2_bin.48,L-histidine N(alpha)-methyltransferase,egtD,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.638291021,73.4878964,0.000961526,NODE_65_length_63003_cov_111.165708_pgaptmp_001922,201005_12_DNA_2_bin.48,universal stress protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.553393578,44.93261753,0.00377861,NODE_4011_length_7748_cov_117.229949_pgaptmp_001399,201005_12_DNA_2_bin.48,ATP-dependent Clp protease proteolytic subunit,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.330324332,55.47469437,0.039211799,NODE_65_length_63003_cov_111.165708_pgaptmp_001889,201005_12_DNA_2_bin.48,dienelactone hydrolase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.424585959,21.28367899,0.00032813,NODE_2268_length_11361_cov_119.412347_pgaptmp_000910,201005_12_DNA_2_bin.48,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.295601482,57.1913036,0.008375042,NODE_10966_length_3692_cov_113.265604_pgaptmp_000069,201005_12_DNA_2_bin.48,response regulator,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.534718821,47.77432293,0.008648295,NODE_305_length_34147_cov_107.178810_pgaptmp_001102,201005_12_DNA_2_bin.48,50S ribosomal protein L6,rplF,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.559928641,75.97887953,0.01671152,NODE_1308_length_16027_cov_117.570373_pgaptmp_000256,201005_12_DNA_2_bin.48,MBL fold metallo-hydrolase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.568998544,16.31323453,0.000290763,NODE_2527_length_10680_cov_126.043765_pgaptmp_000983,201005_12_DNA_2_bin.48,efflux transporter outer membrane subunit,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.544427826,35.90992009,0.007090619,NODE_1294_length_16124_cov_114.971498_pgaptmp_000241,201005_12_DNA_2_bin.48,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.694610191,44.86388568,0.011834819,NODE_854_length_20298_cov_98.475028_pgaptmp_002316,201005_12_DNA_2_bin.48,carbohydrate-binding family 9-like protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.511217306,39.68198505,0.012593206,NODE_3658_length_8313_cov_108.809034_pgaptmp_001323,201005_12_DNA_2_bin.48,alanine dehydrogenase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.596178293,28.65495657,0.000521707,NODE_3834_length_8013_cov_128.182458_pgaptmp_001346,201005_12_DNA_2_bin.48,FAD-dependent oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-1.281269261,88.48213432,0.000521707,NODE_1308_length_16027_cov_117.570373_pgaptmp_000265,201005_12_DNA_2_bin.48,NAD(P)/FAD-dependent oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.46840675,50.24063284,0.037545411,NODE_3867_length_7950_cov_116.815453_pgaptmp_001357,201005_12_DNA_2_bin.48,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.982359029,32.77017172,0.000474379,NODE_305_length_34147_cov_107.178810_pgaptmp_001126,201005_12_DNA_2_bin.48,peptide-methionine (S)-S-oxide reductase MsrA,msrA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.607902116,26.98919179,0.014323865,NODE_911_length_19565_cov_119.424193_pgaptmp_002365,201005_12_DNA_2_bin.48,3-isopropylmalate dehydrogenase,leuB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.774633569,26.0919767,0.001631438,NODE_641_length_23426_cov_121.286552_pgaptmp_001847,201005_12_DNA_2_bin.48,PH domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.828740958,29.91621445,0.008916148,NODE_4005_length_7765_cov_107.698962_pgaptmp_001395,201005_12_DNA_2_bin.48,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,pdxA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.932139748,35.2642898,0.000846301,NODE_1528_length_14728_cov_122.594425_pgaptmp_000468,201005_12_DNA_2_bin.48,Ig-like domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.943340454,19.20900329,0.000846301,NODE_4979_length_6596_cov_131.338786_pgaptmp_001533,201005_12_DNA_2_bin.48,membrane protein insertase YidC,yidC,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.448593906,48.9880318,0.007225386,NODE_1758_length_13581_cov_110.143058_pgaptmp_000660,201005_12_DNA_2_bin.48,polysulfide reductase NrfD,nrfD,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.335041058,29.55450349,0.045021885,NODE_44_length_69511_cov_109.819267_pgaptmp_001471,201005_12_DNA_2_bin.48,glutamine--tRNA ligase/YqeY domain fusion protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.663188364,18.59092954,0.043533243,NODE_821_length_20741_cov_104.336749_pgaptmp_002143,201005_12_DNA_2_bin.48,M20 family peptidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.504386985,36.70965298,0.031893691,NODE_823_length_20643_cov_123.374199_pgaptmp_002171,201005_12_DNA_2_bin.48,S41 family peptidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.536776817,32.83769883,0.02512006,NODE_305_length_34147_cov_107.178810_pgaptmp_001092,201005_12_DNA_2_bin.48,50S ribosomal protein L22,rplV,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.704158989,40.39062867,0.020785932,NODE_305_length_34147_cov_107.178810_pgaptmp_001127,201005_12_DNA_2_bin.48,nucleoside-diphosphate kinase,ndk,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.533828459,62.8648076,0.029454139,NODE_1197_length_16894_cov_114.776946_pgaptmp_000147,201005_12_DNA_2_bin.48,peptide MFS transporter,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.586155901,61.802978,0.005353348,NODE_854_length_20298_cov_98.475028_pgaptmp_002317,201005_12_DNA_2_bin.48,LacI family transcriptional regulator,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.253700748,16.39709806,0.000214676,NODE_95_length_54359_cov_106.276315_pgaptmp_002445,201005_12_DNA_2_bin.48,ATP-binding cassette domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.648634451,44.21306182,0.007136401,NODE_8566_length_4435_cov_114.670091_pgaptmp_002328,201005_12_DNA_2_bin.48,Glu/Leu/Phe/Val dehydrogenase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.860090202,20.3458294,0.013050706,NODE_911_length_19565_cov_119.424193_pgaptmp_002368,201005_12_DNA_2_bin.48,biosynthetic-type acetolactate synthase large subunit,ilvB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.563508367,32.02458856,0.012593206,NODE_1395_length_15432_cov_127.349353_pgaptmp_000318,201005_12_DNA_2_bin.48,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.725357559,45.02053924,2.10E-05,NODE_305_length_34147_cov_107.178810_pgaptmp_001103,201005_12_DNA_2_bin.48,50S ribosomal protein L18,rplR,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.416611313,33.92360711,0.021993319,NODE_198_length_42162_cov_106.366732_pgaptmp_000771,201005_12_DNA_2_bin.48,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.760595283,12.99214407,0.005009884,NODE_181_length_43710_cov_109.145275_pgaptmp_000697,201005_12_DNA_2_bin.48,30S ribosomal protein S6,rpsF,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.43533748,45.05055406,0.04218449,NODE_1473_length_15016_cov_106.414745_pgaptmp_000431,201005_12_DNA_2_bin.48,glycine cleavage system aminomethyltransferase GcvT,gcvT,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.640004956,11.33936358,0.039653093,NODE_2680_length_10254_cov_120.732523_pgaptmp_001024,201005_12_DNA_2_bin.48,alanine racemase,alr,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.63710813,37.45697432,0.000314778,NODE_6385_length_5510_cov_108.997617_pgaptmp_001819,201005_12_DNA_2_bin.48,isocitrate dehydrogenase (NADP(+)),icd,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.675939439,50.52785202,0.008648295,NODE_6103_length_5676_cov_103.429995_pgaptmp_001775,201005_12_DNA_2_bin.48,malate dehydrogenase,mdh,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.81140725,56.4077475,0.000972855,NODE_198_length_42162_cov_106.366732_pgaptmp_000761,201005_12_DNA_2_bin.48,type I glyceraldehyde-3-phosphate dehydrogenase,gap,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.878301236,14.04361586,0.048810843,NODE_1395_length_15432_cov_127.349353_pgaptmp_000330,201005_12_DNA_2_bin.48,guanylate kinase,gmk,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.722927119,13.2998015,0.020224881,NODE_823_length_20643_cov_123.374199_pgaptmp_002170,201005_12_DNA_2_bin.48,transcription termination factor Rho,rho,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.590098122,20.70909459,0.038432937,NODE_1004_length_18521_cov_104.769685_pgaptmp_000005,201005_12_DNA_2_bin.48,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,pgsA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.372797128,38.44414128,0.011875142,NODE_1476_length_14998_cov_124.814562_pgaptmp_000441,201005_12_DNA_2_bin.48,30S ribosomal protein S9,rpsI,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.481058646,31.13235841,0.018852925,NODE_673_length_22983_cov_125.282057_pgaptmp_001948,201005_12_DNA_2_bin.48,zinc-dependent metalloprotease,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.71964617,34.10783937,0.010156365,NODE_329_length_33097_cov_111.460051_pgaptmp_001203,201005_12_DNA_2_bin.48,efflux RND transporter permease subunit,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.590781204,18.84903877,0.039356476,NODE_534_length_25652_cov_131.555925_pgaptmp_001614,201005_12_DNA_2_bin.48,PorT family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.587575279,23.54340209,0.042323624,NODE_823_length_20643_cov_123.374199_pgaptmp_002169,201005_12_DNA_2_bin.48,single-stranded-DNA-specific exonuclease RecJ,recJ,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.752418645,17.53416056,0.037545411,NODE_2527_length_10680_cov_126.043765_pgaptmp_000986,201005_12_DNA_2_bin.48,O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.612800712,42.57997891,0.030951045,NODE_7990_length_4678_cov_126.732641_pgaptmp_002127,201005_12_DNA_2_bin.48,serine hydrolase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.887777733,31.2477259,0.00059587,NODE_3490_length_8599_cov_98.710674_pgaptmp_001275,201005_12_DNA_2_bin.48,NADH-quinone oxidoreductase subunit N,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.485353513,56.46005458,0.018520025,NODE_3490_length_8599_cov_98.710674_pgaptmp_001278,201005_12_DNA_2_bin.48,NADH-quinone oxidoreductase subunit L,nuoL,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.65119891,28.3592773,0.000925064,NODE_1239_length_16479_cov_108.296822_pgaptmp_000223,201005_12_DNA_2_bin.48,aminotransferase class V-fold PLP-dependent enzyme,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.646166567,33.34565172,0.007225386,NODE_1452_length_15175_cov_110.758598_pgaptmp_000426,201005_12_DNA_2_bin.48,triose-phosphate isomerase,tpiA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.577703542,23.14675745,0.012593206,NODE_222_length_39538_cov_105.801307_pgaptmp_000872,201005_12_DNA_2_bin.48,tyrosine--tRNA ligase,tyrS,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.551054933,19.00101971,0.03802444,NODE_4988_length_6588_cov_122.713914_pgaptmp_001543,201005_12_DNA_2_bin.48,decarboxylating 6-phosphogluconate dehydrogenase,gnd,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.581136989,25.66083613,0.001971667,NODE_5329_length_6263_cov_107.047358_pgaptmp_001573,201005_12_DNA_2_bin.48,leucine--tRNA ligase,leuS,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
1.321133638,3.643301938,0.048461883,NODE_5377_length_6220_cov_118.217032_pgaptmp_001628,201005_12_DNA_2_bin.48,SDR family oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
0.722274155,40.97966343,1.42E-05,NODE_305_length_34147_cov_107.178810_pgaptmp_001104,201005_12_DNA_2_bin.48,30S ribosomal protein S5,rpsE,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.63646508,12.5432787,0.02512006,NODE_285_length_35160_cov_121.528842_pgaptmp_001070,201005_12_DNA_2_bin.48,GMC family oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-1.072740431,21.32212066,1.42E-05,NODE_285_length_35160_cov_121.528842_pgaptmp_001069,201005_12_DNA_2_bin.48,glucosamine-6-phosphate deaminase,nagB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.553824193,20.17132383,0.037545411,NODE_78_length_58748_cov_118.887806_pgaptmp_002081,201005_12_DNA_2_bin.48,phosphate ABC transporter permease subunit PstC,pstC,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.55369085,18.42608305,0.01624546,NODE_936_length_19131_cov_128.732281_pgaptmp_002404,201005_12_DNA_2_bin.48,gamma-glutamyltransferase,ggt,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
-0.634576444,15.54065111,0.043655849,NODE_743_length_21931_cov_107.953785_pgaptmp_002055,201005_12_DNA_2_bin.48,aminodeoxychorismate/anthranilate synthase component II,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber
